,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,day_of_week,month,score_diff,score_total,winner,loser,spread_winner,spread_loser,over_under_winner,over_under_diff
1556,2008,15,False,ARI,14.0,35.0,MIN,ARI,3.5,46.5,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,December,-21.0,49.0,MIN,ARI,MIN,ARI,OVER,2.5
1557,2008,15,False,HOU,13.0,12.0,TEN,TEN,-3.0,45.0,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,December,1.0,25.0,HOU,TEN,HOU,TEN,UNDER,-20.0
1558,2008,15,False,PHI,30.0,10.0,CLE,PHI,16.0,40.0,Lincoln Financial Field,False,52.0,12.0,74.0,,Monday,December,20.0,40.0,PHI,CLE,PHI,CLE,PUSH,0.0
1559,2008,16,False,JAX,24.0,31.0,IND,IND,-6.0,44.0,EverBank Field,False,67.0,2.0,78.0,,Thursday,December,-7.0,55.0,IND,JAX,IND,JAX,OVER,11.0
1560,2008,16,False,DAL,24.0,33.0,BAL,DAL,5.5,39.0,Texas Stadium,False,61.0,11.0,50.0,,Saturday,December,-9.0,57.0,BAL,DAL,BAL,DAL,OVER,18.0
1561,2008,16,False,WAS,10.0,3.0,PHI,PHI,-6.0,37.5,FedEx Field,False,34.0,12.0,69.0,,Sunday,December,7.0,13.0,WAS,PHI,WAS,PHI,UNDER,-24.5
1562,2008,16,False,TB,24.0,41.0,LAC,TB,4.5,42.5,Raymond James Stadium,False,68.0,7.0,84.0,,Sunday,December,-17.0,65.0,LAC,TB,LAC,TB,OVER,22.5
1563,2008,16,False,LAR,16.0,17.0,SF,SF,-3.5,42.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,December,-1.0,33.0,SF,LAR,LAR,SF,UNDER,-9.0
1564,2008,16,False,SEA,13.0,3.0,NYJ,NYJ,-3.5,41.0,CenturyLink Field,False,26.0,18.0,80.0,,Sunday,December,10.0,16.0,SEA,NYJ,SEA,NYJ,UNDER,-25.0
1565,2008,16,False,LVR,27.0,16.0,HOU,HOU,-7.0,43.0,Oakland Coliseum,False,46.0,5.0,74.0,,Sunday,December,11.0,43.0,LVR,HOU,LVR,HOU,PUSH,0.0
1566,2008,16,False,NYG,34.0,28.0,CAR,NYG,4.0,38.0,Giants Stadium,False,31.0,18.0,82.0,,Sunday,December,6.0,62.0,NYG,CAR,NYG,CAR,OVER,24.0
1567,2008,16,False,TEN,31.0,14.0,PIT,PIT,-3.0,34.0,Nissan Stadium,False,36.0,13.0,61.0,,Sunday,December,17.0,45.0,TEN,PIT,TEN,PIT,OVER,11.0
1568,2008,16,False,MIN,17.0,24.0,ATL,MIN,3.0,43.5,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,Sunday,December,-7.0,41.0,ATL,MIN,ATL,MIN,UNDER,-2.5
1569,2008,16,False,KC,31.0,38.0,MIA,MIA,-3.5,37.5,Arrowhead Stadium,False,4.0,16.0,56.0,,Sunday,December,-7.0,69.0,MIA,KC,MIA,KC,OVER,31.5
1570,2008,16,False,DET,7.0,42.0,NO,NO,-7.0,50.5,Ford Field,False,72.0,0.0,,indoor,Sunday,December,-35.0,49.0,NO,DET,NO,DET,UNDER,-1.5
1571,2008,16,False,DEN,23.0,30.0,BUF,DEN,6.5,46.5,Sports Authority Field at Mile High,False,11.0,16.0,62.0,,Sunday,December,-7.0,53.0,BUF,DEN,BUF,DEN,OVER,6.5
1572,2008,16,False,CLE,0.0,14.0,CIN,CLE,2.0,31.5,FirstEnergy Stadium,False,21.0,21.0,75.0,,Sunday,December,-14.0,14.0,CIN,CLE,CIN,CLE,UNDER,-17.5
1573,2008,16,False,NE,47.0,7.0,ARI,NE,8.0,41.0,Gillette Stadium,False,27.0,24.0,86.0,,Sunday,December,40.0,54.0,NE,ARI,NE,ARI,OVER,13.0
1574,2008,16,False,CHI,20.0,17.0,GB,CHI,4.0,40.0,Soldier Field,False,0.0,15.0,68.0,,Monday,December,3.0,37.0,CHI,GB,GB,CHI,UNDER,-3.0
1575,2008,17,False,TB,24.0,31.0,LVR,TB,10.5,39.5,Raymond James Stadium,False,72.0,5.0,69.0,,Sunday,December,-7.0,55.0,LVR,TB,LVR,TB,OVER,15.5
1576,2008,17,False,SF,27.0,24.0,WAS,SF,3.0,37.0,Candlestick Park,False,50.0,3.0,82.0,,Sunday,December,3.0,51.0,SF,WAS,PUSH,PUSH,OVER,14.0
1577,2008,17,False,LAC,52.0,21.0,DEN,LAC,7.0,50.5,Qualcomm Stadium,False,51.0,4.0,47.0,,Sunday,December,31.0,73.0,LAC,DEN,LAC,DEN,OVER,22.5
1578,2008,17,False,PIT,31.0,0.0,CLE,PIT,11.5,33.0,Heinz Field,False,56.0,17.0,56.0,,Sunday,December,31.0,31.0,PIT,CLE,PIT,CLE,UNDER,-2.0
1579,2008,17,False,PHI,44.0,6.0,DAL,PHI,2.0,40.5,Lincoln Financial Field,False,56.0,17.0,82.0,,Sunday,December,38.0,50.0,PHI,DAL,PHI,DAL,OVER,9.5
1580,2008,17,False,NYJ,17.0,24.0,MIA,NYJ,2.5,43.0,Giants Stadium,False,55.0,16.0,79.0,,Sunday,December,-7.0,41.0,MIA,NYJ,MIA,NYJ,UNDER,-2.0
1581,2008,17,False,NO,31.0,33.0,CAR,CAR,-1.5,51.5,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,December,-2.0,64.0,CAR,NO,CAR,NO,OVER,12.5
1582,2008,17,False,MIN,20.0,19.0,NYG,MIN,7.0,41.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,Sunday,December,1.0,39.0,MIN,NYG,NYG,MIN,UNDER,-2.0
1583,2008,17,False,GB,31.0,21.0,DET,GB,11.0,41.5,Lambeau Field,False,28.0,17.0,85.0,,Sunday,December,10.0,52.0,GB,DET,DET,GB,OVER,10.5
1584,2008,17,False,HOU,31.0,24.0,CHI,HOU,3.0,46.0,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,December,7.0,55.0,HOU,CHI,HOU,CHI,OVER,9.0
1585,2008,17,False,CIN,16.0,6.0,KC,CIN,1.5,40.0,Paul Brown Stadium,False,49.0,18.0,68.0,,Sunday,December,10.0,22.0,CIN,KC,CIN,KC,UNDER,-18.0
1586,2008,17,False,BUF,0.0,13.0,NE,NE,-5.5,34.5,Ralph Wilson Stadium,False,51.0,32.0,67.0,,Sunday,December,-13.0,13.0,NE,BUF,NE,BUF,UNDER,-21.5
1587,2008,17,False,BAL,27.0,7.0,JAX,BAL,10.5,37.5,M&T Bank Stadium,False,59.0,16.0,72.0,,Sunday,December,20.0,34.0,BAL,JAX,BAL,JAX,UNDER,-3.5
1588,2008,17,False,ATL,31.0,27.0,LAR,ATL,14.0,44.5,Georgia Dome,False,72.0,0.0,,indoor,Sunday,December,4.0,58.0,ATL,LAR,LAR,ATL,OVER,13.5
1589,2008,17,False,ARI,34.0,21.0,SEA,ARI,7.0,47.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,December,13.0,55.0,ARI,SEA,ARI,SEA,OVER,8.0
1590,2008,17,False,IND,23.0,0.0,TEN,TEN,-3.0,39.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,December,23.0,23.0,IND,TEN,IND,TEN,UNDER,-16.5
1591,2008,19,True,LAC,23.0,17.0,IND,IND,-2.5,50.0,Qualcomm Stadium,False,,,,,Saturday,January,6.0,40.0,LAC,IND,LAC,IND,UNDER,-10.0
1592,2008,19,True,ARI,30.0,24.0,ATL,ARI,2.0,52.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Saturday,January,6.0,54.0,ARI,ATL,ARI,ATL,OVER,2.0
1593,2008,19,True,MIN,14.0,26.0,PHI,PHI,-3.5,41.0,Hubert H. Humphrey Metrodome,False,72.0,0.0,,indoor,Sunday,January,-12.0,40.0,PHI,MIN,PHI,MIN,UNDER,-1.0
1594,2008,19,True,MIA,9.0,27.0,BAL,BAL,-3.5,38.0,Sun Life Stadium,False,,,,,Sunday,January,-18.0,36.0,BAL,MIA,BAL,MIA,UNDER,-2.0
1595,2008,20,True,CAR,13.0,33.0,ARI,CAR,10.0,49.5,Bank of America Stadium,False,,,,,Saturday,January,-20.0,46.0,ARI,CAR,ARI,CAR,UNDER,-3.5
1596,2008,20,True,TEN,10.0,13.0,BAL,TEN,3.0,33.5,Nissan Stadium,False,,,,,Saturday,January,-3.0,23.0,BAL,TEN,BAL,TEN,UNDER,-10.5
1597,2008,20,True,NYG,11.0,23.0,PHI,NYG,4.0,39.0,Giants Stadium,False,,,,,Sunday,January,-12.0,34.0,PHI,NYG,PHI,NYG,UNDER,-5.0
1598,2008,20,True,PIT,35.0,24.0,LAC,PIT,6.5,38.5,Heinz Field,False,,,,,Sunday,January,11.0,59.0,PIT,LAC,PIT,LAC,OVER,20.5
1599,2008,21,True,ARI,32.0,25.0,PHI,PHI,-3.5,47.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,January,7.0,57.0,ARI,PHI,ARI,PHI,OVER,10.0
1600,2008,21,True,PIT,23.0,14.0,BAL,PIT,6.0,35.5,Heinz Field,False,,,,,Sunday,January,9.0,37.0,PIT,BAL,PIT,BAL,OVER,1.5
1601,2008,22,True,ARI,23.0,27.0,PIT,PIT,-7.0,46.0,Raymond James Stadium,True,66.0,,,,Sunday,February,-4.0,50.0,PIT,ARI,ARI,PIT,OVER,4.0
1602,2009,1,False,PIT,13.0,10.0,TEN,PIT,6.5,35.0,Heinz Field,False,67.0,9.0,64.0,,Thursday,September,3.0,23.0,PIT,TEN,TEN,PIT,UNDER,-12.0
1603,2009,1,False,NYG,23.0,17.0,WAS,NYG,6.0,37.0,Giants Stadium,False,80.0,9.0,70.0,,Sunday,September,6.0,40.0,NYG,WAS,PUSH,PUSH,OVER,3.0
1604,2009,1,False,NO,45.0,27.0,DET,NO,14.0,50.0,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,September,18.0,72.0,NO,DET,NO,DET,OVER,22.0
1605,2009,1,False,IND,14.0,12.0,JAX,IND,6.0,45.0,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,September,2.0,26.0,IND,JAX,JAX,IND,UNDER,-19.0
1606,2009,1,False,HOU,7.0,24.0,NYJ,HOU,4.5,45.0,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,September,-17.0,31.0,NYJ,HOU,NYJ,HOU,UNDER,-14.0
1607,2009,1,False,GB,21.0,15.0,CHI,GB,5.0,47.0,Lambeau Field,False,80.0,5.0,69.0,,Sunday,September,6.0,36.0,GB,CHI,GB,CHI,UNDER,-11.0
1608,2009,1,False,BAL,38.0,24.0,KC,BAL,13.0,36.5,M&T Bank Stadium,False,69.0,7.0,74.0,,Sunday,September,14.0,62.0,BAL,KC,BAL,KC,OVER,25.5
1609,2009,1,False,CIN,7.0,12.0,DEN,CIN,5.0,41.0,Paul Brown Stadium,False,71.0,8.0,55.0,,Sunday,September,-5.0,19.0,DEN,CIN,DEN,CIN,UNDER,-22.0
1610,2009,1,False,CAR,10.0,38.0,PHI,PHI,-2.5,43.5,Bank of America Stadium,False,77.0,7.0,59.0,,Sunday,September,-28.0,48.0,PHI,CAR,PHI,CAR,OVER,4.5
1611,2009,1,False,SEA,28.0,0.0,LAR,SEA,7.0,41.0,CenturyLink Field,False,74.0,8.0,63.0,,Sunday,September,28.0,28.0,SEA,LAR,SEA,LAR,UNDER,-13.0
1612,2009,1,False,ATL,19.0,7.0,MIA,ATL,4.0,44.5,Georgia Dome,False,72.0,0.0,,indoor,Sunday,September,12.0,26.0,ATL,MIA,ATL,MIA,UNDER,-18.5
1613,2009,1,False,ARI,16.0,20.0,SF,ARI,4.5,45.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,September,-4.0,36.0,SF,ARI,SF,ARI,UNDER,-9.0
1614,2009,1,False,CLE,20.0,34.0,MIN,MIN,-4.5,40.0,FirstEnergy Stadium,False,70.0,4.0,71.0,,Sunday,September,-14.0,54.0,MIN,CLE,MIN,CLE,OVER,14.0
1615,2009,1,False,TB,21.0,34.0,DAL,DAL,-5.0,40.0,Raymond James Stadium,False,85.0,9.0,82.0,,Sunday,September,-13.0,55.0,DAL,TB,DAL,TB,OVER,15.0
1616,2009,1,False,LVR,20.0,24.0,LAC,LAC,-10.0,43.0,Oakland Coliseum,False,67.0,12.0,81.0,,Monday,September,-4.0,44.0,LAC,LVR,LVR,LAC,OVER,1.0
1617,2009,1,False,NE,25.0,24.0,BUF,NE,13.5,47.5,Gillette Stadium,False,73.0,11.0,56.0,,Monday,September,1.0,49.0,NE,BUF,BUF,NE,OVER,1.5
1618,2009,2,False,PHI,22.0,48.0,NO,NO,-2.5,46.0,Lincoln Financial Field,False,69.0,4.0,60.0,,Sunday,September,-26.0,70.0,NO,PHI,NO,PHI,OVER,24.0
1619,2009,2,False,WAS,9.0,7.0,LAR,WAS,10.0,37.0,FedEx Field,False,68.0,5.0,60.0,,Sunday,September,2.0,16.0,WAS,LAR,LAR,WAS,UNDER,-21.0
1620,2009,2,False,TEN,31.0,34.0,HOU,TEN,7.0,40.5,Nissan Stadium,False,76.0,9.0,86.0,,Sunday,September,-3.0,65.0,HOU,TEN,HOU,TEN,OVER,24.5
1621,2009,2,False,SF,23.0,10.0,SEA,SF,1.0,38.5,Candlestick Park,False,68.0,12.0,76.0,,Sunday,September,13.0,33.0,SF,SEA,SF,SEA,UNDER,-5.5
1622,2009,2,False,LAC,26.0,31.0,BAL,LAC,1.0,41.0,Qualcomm Stadium,False,81.0,7.0,80.0,,Sunday,September,-5.0,57.0,BAL,LAC,BAL,LAC,OVER,16.0
1623,2009,2,False,NYJ,16.0,9.0,NE,NE,-3.5,45.0,Giants Stadium,False,68.0,7.0,52.0,,Sunday,September,7.0,25.0,NYJ,NE,NYJ,NE,UNDER,-20.0
1624,2009,2,False,JAX,17.0,31.0,ARI,JAX,3.0,44.0,EverBank Field,False,87.0,9.0,73.0,,Sunday,September,-14.0,48.0,ARI,JAX,ARI,JAX,OVER,4.0
1625,2009,2,False,KC,10.0,13.0,LVR,KC,1.5,40.0,Arrowhead Stadium,False,71.0,7.0,64.0,,Sunday,September,-3.0,23.0,LVR,KC,LVR,KC,UNDER,-17.0
1626,2009,2,False,DET,13.0,27.0,MIN,MIN,-10.0,45.0,Ford Field,False,72.0,0.0,,indoor,Sunday,September,-14.0,40.0,MIN,DET,MIN,DET,UNDER,-5.0
1627,2009,2,False,DEN,27.0,6.0,CLE,DEN,3.0,38.5,Sports Authority Field at Mile High,False,82.0,15.0,,,Sunday,September,21.0,33.0,DEN,CLE,DEN,CLE,UNDER,-5.5
1628,2009,2,False,DAL,31.0,33.0,NYG,DAL,3.0,45.5,Cowboys Stadium,False,88.0,6.0,,,Sunday,September,-2.0,64.0,NYG,DAL,NYG,DAL,OVER,18.5
1629,2009,2,False,CHI,17.0,14.0,PIT,PIT,-3.0,38.5,Soldier Field,False,70.0,9.0,66.0,,Sunday,September,3.0,31.0,CHI,PIT,CHI,PIT,UNDER,-7.5
1630,2009,2,False,BUF,33.0,20.0,TB,BUF,4.0,42.0,Ralph Wilson Stadium,False,75.0,5.0,,,Sunday,September,13.0,53.0,BUF,TB,BUF,TB,OVER,11.0
1631,2009,2,False,ATL,28.0,20.0,CAR,ATL,5.5,43.5,Georgia Dome,False,72.0,0.0,,indoor,Sunday,September,8.0,48.0,ATL,CAR,ATL,CAR,OVER,4.5
1632,2009,2,False,GB,24.0,31.0,CIN,GB,7.5,42.0,Lambeau Field,False,68.0,6.0,73.0,,Sunday,September,-7.0,55.0,CIN,GB,CIN,GB,OVER,13.0
1633,2009,2,False,MIA,23.0,27.0,IND,IND,-3.0,41.0,Sun Life Stadium,False,85.0,9.0,72.0,,Monday,September,-4.0,50.0,IND,MIA,IND,MIA,OVER,9.0
1634,2009,3,False,PHI,34.0,14.0,KC,PHI,7.5,39.0,Lincoln Financial Field,False,68.0,9.0,88.0,fog,Sunday,September,20.0,48.0,PHI,KC,PHI,KC,OVER,9.0
1635,2009,3,False,LAC,23.0,13.0,MIA,LAC,5.5,45.5,Qualcomm Stadium,False,78.0,6.0,82.0,,Sunday,September,10.0,36.0,LAC,MIA,LAC,MIA,UNDER,-9.5
1636,2009,3,False,LVR,3.0,23.0,DEN,DEN,-2.5,38.0,Oakland Coliseum,False,77.0,6.0,61.0,,Sunday,September,-20.0,26.0,DEN,LVR,DEN,LVR,UNDER,-12.0
1637,2009,3,False,LAR,17.0,36.0,GB,GB,-6.5,43.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,September,-19.0,53.0,GB,LAR,GB,LAR,OVER,10.0
1638,2009,3,False,TB,0.0,24.0,NYG,NYG,-6.5,46.0,Raymond James Stadium,False,89.0,7.0,78.0,,Sunday,September,-24.0,24.0,NYG,TB,NYG,TB,UNDER,-22.0
1639,2009,3,False,SEA,19.0,25.0,CHI,CHI,-2.5,37.5,CenturyLink Field,False,61.0,11.0,62.0,,Sunday,September,-6.0,44.0,CHI,SEA,CHI,SEA,OVER,6.5
1640,2009,3,False,NYJ,24.0,17.0,TEN,NYJ,1.0,36.0,Giants Stadium,False,66.0,8.0,85.0,rain | fog,Sunday,September,7.0,41.0,NYJ,TEN,NYJ,TEN,OVER,5.0
1641,2009,3,False,HOU,24.0,31.0,JAX,HOU,4.5,47.5,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,September,-7.0,55.0,JAX,HOU,JAX,HOU,OVER,7.5
1642,2009,3,False,MIN,27.0,24.0,SF,MIN,7.0,39.5,Mall of America Field,False,72.0,0.0,,indoor,Sunday,September,3.0,51.0,MIN,SF,SF,MIN,OVER,11.5
1643,2009,3,False,NE,26.0,10.0,ATL,NE,4.5,45.5,Gillette Stadium,False,64.0,14.0,84.0,rain,Sunday,September,16.0,36.0,NE,ATL,NE,ATL,UNDER,-9.5
1644,2009,3,False,DET,19.0,14.0,WAS,WAS,-6.0,39.5,Ford Field,False,72.0,0.0,,indoor,Sunday,September,5.0,33.0,DET,WAS,DET,WAS,UNDER,-6.5
1645,2009,3,False,CIN,23.0,20.0,PIT,PIT,-3.5,37.0,Paul Brown Stadium,False,63.0,8.0,86.0,,Sunday,September,3.0,43.0,CIN,PIT,CIN,PIT,OVER,6.0
1646,2009,3,False,BUF,7.0,27.0,NO,NO,-5.5,51.5,Ralph Wilson Stadium,False,66.0,11.0,87.0,,Sunday,September,-20.0,34.0,NO,BUF,NO,BUF,UNDER,-17.5
1647,2009,3,False,BAL,34.0,3.0,CLE,BAL,13.5,38.5,M&T Bank Stadium,False,71.0,8.0,87.0,rain,Sunday,September,31.0,37.0,BAL,CLE,BAL,CLE,UNDER,-1.5
1648,2009,3,False,ARI,10.0,31.0,IND,ARI,3.0,49.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,September,-21.0,41.0,IND,ARI,IND,ARI,UNDER,-8.0
1649,2009,3,False,DAL,21.0,7.0,CAR,DAL,8.5,48.5,Cowboys Stadium,False,81.0,14.0,,,Monday,September,14.0,28.0,DAL,CAR,DAL,CAR,UNDER,-20.5
1650,2009,4,False,SF,35.0,0.0,LAR,SF,9.5,36.5,Candlestick Park,False,60.0,27.0,65.0,,Sunday,October,35.0,35.0,SF,LAR,SF,LAR,UNDER,-1.5
1651,2009,4,False,PIT,38.0,28.0,LAC,PIT,5.5,43.5,Heinz Field,False,55.0,7.0,65.0,,Sunday,October,10.0,66.0,PIT,LAC,PIT,LAC,OVER,22.5
1652,2009,4,False,NO,24.0,10.0,NYJ,NO,7.5,47.0,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,October,14.0,34.0,NO,NYJ,NO,NYJ,UNDER,-13.0
1653,2009,4,False,NE,27.0,21.0,BAL,NE,2.0,45.0,Gillette Stadium,False,65.0,5.0,89.0,fog,Sunday,October,6.0,48.0,NE,BAL,NE,BAL,OVER,3.0
1654,2009,4,False,MIA,38.0,10.0,BUF,MIA,1.5,37.5,Sun Life Stadium,False,89.0,7.0,72.0,,Sunday,October,28.0,48.0,MIA,BUF,MIA,BUF,OVER,10.5
1655,2009,4,False,KC,16.0,27.0,NYG,NYG,-9.5,43.0,Arrowhead Stadium,False,56.0,6.0,63.0,,Sunday,October,-11.0,43.0,NYG,KC,NYG,KC,PUSH,0.0
1656,2009,4,False,WAS,16.0,13.0,TB,WAS,9.0,35.5,FedEx Field,False,68.0,9.0,54.0,,Sunday,October,3.0,29.0,WAS,TB,TB,WAS,UNDER,-6.5
1657,2009,4,False,IND,34.0,17.0,SEA,IND,10.5,43.5,Lucas Oil Stadium,False,72.0,0.0,,indoor,Sunday,October,17.0,51.0,IND,SEA,IND,SEA,OVER,7.5
1658,2009,4,False,HOU,29.0,6.0,LVR,HOU,8.0,43.0,Reliant Stadium,False,72.0,0.0,,indoor,Sunday,October,23.0,35.0,HOU,LVR,HOU,LVR,UNDER,-8.0
1659,2009,4,False,DEN,17.0,10.0,DAL,DAL,-3.0,44.0,Sports Authority Field at Mile High,False,54.0,12.0,50.0,,Sunday,October,7.0,27.0,DEN,DAL,DEN,DAL,UNDER,-17.0
1660,2009,4,False,CLE,20.0,23.0,CIN,CIN,-6.5,37.5,FirstEnergy Stadium,False,56.0,12.0,72.0,,Sunday,October,-3.0,43.0,CIN,CLE,CLE,CIN,OVER,5.5
1661,2009,4,False,CHI,48.0,24.0,DET,CHI,9.5,43.0,Soldier Field,False,52.0,11.0,76.0,,Sunday,October,24.0,72.0,CHI,DET,CHI,DET,OVER,29.0
1662,2009,4,False,JAX,37.0,17.0,TEN,TEN,-3.5,42.0,EverBank Field,False,82.0,7.0,72.0,,Sunday,October,20.0,54.0,JAX,TEN,JAX,TEN,OVER,12.0
1663,2009,4,False,MIN,30.0,23.0,GB,MIN,5.0,46.5,Mall of America Field,False,72.0,0.0,,indoor,Monday,October,7.0,53.0,MIN,GB,MIN,GB,OVER,6.5
1664,2009,5,False,TEN,9.0,31.0,IND,IND,-3.5,44.0,Nissan Stadium,False,60.0,7.0,75.0,,Sunday,October,-22.0,40.0,IND,TEN,IND,TEN,UNDER,-4.0
1665,2009,5,False,LAR,10.0,38.0,MIN,MIN,-10.5,41.0,Edward Jones Dome,False,72.0,0.0,,indoor,Sunday,October,-28.0,48.0,MIN,LAR,MIN,LAR,OVER,7.0
1666,2009,5,False,SEA,41.0,0.0,JAX,SEA,2.0,44.5,CenturyLink Field,False,54.0,11.0,28.0,,Sunday,October,41.0,41.0,SEA,JAX,SEA,JAX,UNDER,-3.5
1667,2009,5,False,SF,10.0,45.0,ATL,SF,1.0,39.5,Candlestick Park,False,58.0,12.0,76.0,,Sunday,October,-35.0,55.0,ATL,SF,ATL,SF,OVER,15.5
1668,2009,5,False,PHI,33.0,14.0,TB,PHI,15.5,42.0,Lincoln Financial Field,False,62.0,8.0,54.0,,Sunday,October,19.0,47.0,PHI,TB,PHI,TB,OVER,5.0
1669,2009,5,False,NYG,44.0,7.0,LVR,NYG,15.0,38.5,Giants Stadium,False,61.0,11.0,47.0,,Sunday,October,37.0,51.0,NYG,LVR,NYG,LVR,OVER,12.5
1670,2009,5,False,KC,20.0,26.0,DAL,DAL,-7.0,43.5,Arrowhead Stadium,False,39.0,10.0,64.0,,Sunday,October,-6.0,46.0,DAL,KC,KC,DAL,OVER,2.5
1671,2009,5,False,DEN,20.0,17.0,NE,NE,-3.0,41.5,Sports Authority Field at Mile High,False,28.0,8.0,72.0,,Sunday,October,3.0,37.0,DEN,NE,DEN,NE,UNDER,-4.5
1672,2009,5,False,CAR,20.0,17.0,WAS,CAR,5.5,38.0,Bank of America Stadium,False,65.0,8.0,67.0,,Sunday,October,3.0,37.0,CAR,WAS,WAS,CAR,UNDER,-1.0
1673,2009,5,False,BUF,3.0,6.0,CLE,BUF,5.5,42.0,Ralph Wilson Stadium,False,46.0,13.0,57.0,,Sunday,October,-3.0,9.0,CLE,BUF,CLE,BUF,UNDER,-33.0
1674,2009,5,False,BAL,14.0,17.0,CIN,BAL,9.0,42.5,M&T Bank Stadium,False,66.0,5.0,65.0,,Sunday,October,-3.0,31.0,CIN,BAL,CIN,BAL,UNDER,-11.5
1675,2009,5,False,ARI,28.0,21.0,HOU,ARI,6.0,51.0,University of Phoenix Stadium,False,72.0,0.0,,indoor,Sunday,October,7.0,49.0,ARI,HOU,ARI,HOU,UNDER,-2.0
1676,2009,5,False,DET,20.0,28.0,PIT,PIT,-11.0,44.0,Ford Field,False,72.0,0.0,,indoor,Sunday,October,-8.0,48.0,PIT,DET,DET,PIT,OVER,4.0
1677,2009,5,False,MIA,31.0,27.0,NYJ,NYJ,-3.0,36.5,Sun Life Stadium,False,86.0,12.0,67.0,,Monday,October,4.0,58.0,MIA,NYJ,MIA,NYJ,OVER,21.5
1678,2009,6,False,LVR,13.0,9.0,PHI,PHI,-14.0,40.5,Oakland Coliseum,False,62.0,9.0,84.0,,Sunday,October,4.0,22.0,LVR,PHI,LVR,PHI,UNDER,-18.5
1679,2009,6,False,WAS,6.0,14.0,KC,WAS,6.5,36.5,FedEx Field,False,45.0,17.0,74.0,,Sunday,October,-8.0,20.0,KC,WAS,KC,WAS,UNDER,-16.5
1680,2009,6,False,TB,21.0,28.0,CAR,CAR,-3.0,40.5,Raymond James Stadium,False,64.0,14.0,61.0,,Sunday,October,-7.0,49.0,CAR,TB,CAR,TB,OVER,8.5
1681,2009,6,False,SEA,3.0,27.0,ARI,SEA,3.0,46.0,CenturyLink Field,False,60.0,10.0,86.0,,Sunday,October,-24.0,30.0,ARI,SEA,ARI,SEA,UNDER,-16.0
1682,2009,6,False,PIT,27.0,14.0,CLE,PIT,14.0,38.0,Heinz Field,False,42.0,11.0,71.0,,Sunday,October,13.0,41.0,PIT,CLE,CLE,PIT,OVER,3.0
1683,2009,6,False,NYJ,13.0,16.0,BUF,NYJ,9.5,35.5,Giants Stadium,False,46.0,17.0,73.0,,Sunday,October,-3.0,29.0,BUF,NYJ,BUF,NYJ,UNDER,-6.5
1684,2009,6,False,MIN,33.0,31.0,BAL,MIN,3.0,45.5,Mall of America Field,False,72.0,0.0,,indoor,Sunday,October,2.0,64.0,MIN,BAL,BAL,MIN,OVER,18.5
1685,2009,6,False,NE,59.0,0.0,TEN,NE,9.0,37.5,Gillette Stadium,False,44.0,20.0,80.0,rain | fog,Sunday,October,59.0,59.0,NE,TEN,NE,TEN,OVER,21.5
1686,2009,6,False,NO,48.0,27.0,NYG,NO,3.0,47.5,Louisiana Superdome,False,72.0,0.0,,indoor,Sunday,October,21.0,75.0,NO,NYG,NO,NYG,OVER,27.5
1687,2009,6,False,JAX,23.0,20.0,LAR,JAX,9.5,42.5,EverBank Field,False,59.0,14.0,56.0,,Sunday,October,3.0,43.0,JAX,LAR,LAR,JAX,OVER,0.5
1688,2009,6,False,GB,26.0,0.0,DET,GB,14.0,48.0,Lambeau Field,False,43.0,8.0,76.0,,Sunday,October,26.0,26.0,GB,DET,GB,DET,UNDER,-22.0
1689,2009,6,False,CIN,17.0,28.0,HOU,CIN,3.5,46.5,Paul Brown Stadium,False,48.0,6.0,60.0,,Sunday,October,-11.0,45.0,HOU,CIN,HOU,CIN,UNDER,-1.5
1690,2009,6,False,ATL,21.0,14.0,CHI,ATL,3.5,45.5,Georgia Dome,False,72.0,0.0,,indoor,Sunday,October,7.0,35.0,ATL,CHI,ATL,CHI,UNDER,-10.5
1691,2009,6,False,LAC,23.0,34.0,DEN,LAC,3.5,45.0,Qualcomm Stadium,False,70.0,8.0,75.0,,Monday,October,-11.0,57.0,DEN,LAC,DEN,LAC,OVER,12.0
